,Temperatura - Celsius,Humidade - %,Velocidade Vento - Km/h,Direção Vento - Graus,Chuva Agora - mm,Chuva Acumulada - mm,Sensação Térmica
4228,25.81,71.41,0.0,202.5,0.0,2020.0,25.0
4229,25.85,71.54,0.0,202.5,0.0,2020.0,25.0
4230,25.85,71.55,0.0,202.5,0.0,2020.0,25.0
4231,25.86,71.59,0.0,202.5,0.0,2020.0,25.0
4232,25.85,71.47,0.0,202.5,0.0,2020.0,25.0
4233,25.86,71.75,0.0,202.5,0.0,2020.0,25.0
4234,25.85,71.2,0.0,202.5,0.0,2020.0,25.0
4235,25.88,71.28,0.0,202.5,0.0,2020.0,25.0
4236,25.86,70.72,0.0,202.5,0.0,2020.0,25.0
4237,25.85,70.25,0.0,202.5,0.0,2020.0,25.0
4238,25.86,70.35,0.0,202.5,0.0,2020.0,25.0
4239,25.85,70.2,0.0,202.5,0.0,2020.0,25.0
4240,25.85,71.06,0.0,202.5,0.0,2020.0,25.0
4241,25.85,70.69,0.0,202.5,0.0,2020.0,25.0
4242,25.82,70.37,0.0,202.5,0.0,2020.0,25.0
4243,25.84,70.36,0.0,202.5,0.0,2020.0,25.0
4244,25.82,70.68,0.0,202.5,0.0,2020.0,25.0
4246,25.82,70.81,0.0,202.5,0.0,2020.0,25.0
4247,25.82,70.77,0.0,202.5,0.0,2020.0,25.0
4248,25.84,70.98,0.0,202.5,0.0,2020.0,25.0
4249,25.84,70.91,0.0,202.5,0.0,2020.0,25.0
4250,25.82,71.38,0.0,202.5,0.0,2020.0,25.0
4251,25.81,71.55,0.0,202.5,0.0,2020.0,25.0
4252,25.82,71.23,0.0,202.5,0.0,2020.0,25.0
4253,25.81,71.45,0.0,202.5,0.0,2020.0,25.0
4254,25.84,71.61,0.0,202.5,0.0,2020.0,25.0
4255,25.88,71.14,0.0,202.5,0.0,2020.0,25.0
4256,25.91,71.39,0.0,202.5,0.0,2020.0,25.0
4257,25.89,71.62,0.0,202.5,0.0,2020.0,25.0
4258,25.89,71.32,0.0,202.5,0.0,2020.0,25.0
4259,25.91,71.23,0.0,202.5,0.0,2020.0,25.0
4260,25.88,71.32,0.0,202.5,0.0,2020.0,25.0
4261,25.91,70.99,0.0,202.5,0.0,2020.0,25.0
4262,25.89,70.65,0.0,202.5,0.0,2020.0,25.0
4263,25.91,71.01,0.0,202.5,0.0,2020.0,25.0
4264,25.92,70.99,0.0,202.5,0.0,2020.0,25.0
4265,25.91,70.83,0.0,202.5,0.0,2020.0,25.0
4266,25.91,71.08,0.0,202.5,0.0,2020.0,25.0
4267,25.89,71.16,0.0,202.5,0.0,2020.0,25.0
4268,25.88,71.23,0.0,202.5,0.0,2020.0,25.0
4269,25.89,70.5,0.0,202.5,0.0,2020.0,25.0
4270,25.91,70.85,0.0,202.5,0.0,2020.0,25.0
4271,25.89,70.73,0.0,202.5,0.0,2020.0,25.0
4272,25.88,71.13,0.0,202.5,0.0,2020.0,25.0
4273,25.91,71.19,0.0,202.5,0.0,2020.0,25.0
4274,25.88,70.93,0.0,202.5,0.0,2020.0,25.0
4275,25.86,71.35,0.0,202.5,0.0,2020.0,25.0
4276,25.85,71.27,0.0,202.5,0.0,2020.0,25.0
4278,25.89,71.17,0.0,202.5,0.0,2020.0,25.0
4279,25.86,70.8,0.0,202.5,0.0,2020.0,25.0
4280,25.88,70.74,0.0,202.5,0.0,2020.0,25.0
4281,25.89,70.71,0.0,202.5,0.0,2020.0,25.0
4282,25.89,70.64,0.0,202.5,0.0,2020.0,25.0
4283,25.86,71.08,0.0,202.5,0.0,2020.0,25.0
4284,25.88,70.54,0.0,202.5,0.0,2020.0,25.0
4285,25.89,70.93,0.0,202.5,0.0,2020.0,25.0
4286,25.86,71.39,0.0,202.5,0.0,2020.0,25.0
4287,25.88,71.28,0.0,202.5,0.0,2020.0,25.0
4288,25.89,70.77,0.0,202.5,0.0,2020.0,25.0
4289,25.89,71.23,0.0,202.5,0.0,2020.0,25.0
4290,25.92,71.08,0.0,202.5,0.0,2020.0,25.0
4291,25.91,70.95,0.0,202.5,0.0,2020.0,25.0
4292,25.91,71.25,0.0,202.5,0.0,2020.0,25.0
4294,25.92,71.32,0.0,202.5,0.0,2020.0,25.0
4295,25.91,71.27,0.0,202.5,0.0,2020.0,25.0
4296,25.91,71.26,0.0,202.5,0.0,2020.0,25.0
4297,25.91,71.06,0.0,202.5,0.0,2020.0,25.0
4298,25.91,71.37,0.0,202.5,0.0,2020.0,25.0
4299,25.91,71.57,0.0,202.5,0.0,2020.0,25.0
4300,25.89,71.45,0.0,202.5,0.0,2020.0,25.0
4301,25.91,71.61,0.0,202.5,0.0,2020.0,25.0
4302,25.93,71.33,0.0,202.5,0.0,2020.0,25.0
4303,25.92,71.44,0.0,202.5,0.0,2020.0,25.0
4304,25.93,71.75,0.0,202.5,0.0,2020.0,25.0
4305,25.91,71.56,0.0,202.5,0.0,2020.0,25.0
4306,25.91,71.47,0.0,202.5,0.0,2020.0,25.0
4307,25.89,71.77,0.0,202.5,0.0,2020.0,25.0
4308,25.91,71.66,0.0,202.5,0.0,2020.0,25.0
4309,25.92,71.51,0.0,202.5,0.0,2020.0,25.0
4310,25.92,70.89,0.0,202.5,0.0,2020.0,25.0
4311,25.89,71.25,0.0,202.5,0.0,2020.0,25.0
4312,25.89,71.02,0.0,202.5,0.0,2020.0,25.0
4313,25.93,70.82,0.0,202.5,0.0,2020.0,25.0
4314,25.92,70.75,0.0,202.5,0.0,2020.0,25.0
4315,25.92,70.8,0.0,202.5,0.0,2020.0,25.0
4316,25.89,70.94,0.0,202.5,0.0,2020.0,25.0
4317,25.91,70.87,0.0,202.5,0.0,2020.0,25.0
4319,25.91,71.08,0.0,202.5,0.0,2020.0,25.0
4320,25.91,71.13,0.0,202.5,0.0,2020.0,25.0
4321,25.91,71.62,0.0,202.5,0.0,2020.0,25.0
4322,25.89,71.34,0.0,202.5,0.0,2020.0,25.0
4323,25.89,71.61,0.0,202.5,0.0,2020.0,25.0
4324,25.85,71.69,0.0,202.5,0.0,2020.0,25.0
4325,25.89,71.46,0.0,202.5,0.0,2020.0,25.0
4326,25.88,71.71,0.0,202.5,0.0,2020.0,25.0
4327,25.88,71.77,0.0,202.5,0.0,2020.0,25.0
4328,25.89,71.64,0.0,202.5,0.0,2020.0,25.0
4329,25.89,71.7,0.0,202.5,0.0,2020.0,25.0
4330,25.88,71.94,0.0,202.5,0.0,2020.0,25.0
4331,25.91,71.62,0.0,202.5,0.0,2020.0,25.0
4332,25.91,71.96,0.0,202.5,0.0,2020.0,25.0
4333,25.88,71.65,0.0,202.5,0.0,2020.0,25.0
4334,25.91,71.62,0.0,202.5,0.0,2020.0,25.0
4335,25.88,71.6,0.0,202.5,0.0,2020.0,25.0
4336,25.88,71.67,0.0,202.5,0.0,2020.0,25.0
4337,25.89,71.72,0.0,202.5,0.0,2020.0,25.0
4338,25.88,71.6,0.0,202.5,0.0,2020.0,25.0
4339,25.88,70.92,0.0,202.5,0.0,2020.0,25.0
4340,25.91,71.09,0.0,202.5,0.0,2020.0,25.0
4341,25.93,71.62,0.0,202.5,0.0,2020.0,25.0
4342,25.92,71.22,0.0,202.5,0.0,2020.0,25.0
4343,25.95,70.91,0.0,202.5,0.0,2020.0,25.0
4344,25.93,70.81,0.0,202.5,0.0,2020.0,25.0
4345,25.93,71.14,0.0,202.5,0.0,2020.0,25.0
4346,25.95,71.27,0.0,202.5,0.0,2020.0,25.0
4347,25.96,71.34,0.0,202.5,0.0,2020.0,25.0
4348,25.93,71.22,0.0,202.5,0.0,2020.0,25.0
4349,25.96,70.86,0.0,202.5,0.0,2020.0,25.0
4350,25.96,71.2,0.0,202.5,0.0,2020.0,25.0
4351,25.98,71.16,0.0,202.5,0.0,2020.0,25.0
4352,25.93,70.86,0.0,202.5,0.0,2020.0,25.0
4353,25.96,71.02,0.0,202.5,0.0,2020.0,25.0
4354,25.92,71.25,0.0,202.5,0.0,2020.0,25.0
4355,25.96,71.16,0.0,202.5,0.0,2020.0,25.0
4356,25.98,70.79,0.0,202.5,0.0,2020.0,25.0
4357,25.98,71.34,0.0,202.5,0.0,2020.0,25.0
4358,26.01,70.99,0.0,202.5,0.0,2020.0,26.0
4359,26.01,71.31,0.0,202.5,0.0,2020.0,26.0
4360,26.01,70.75,0.0,202.5,0.0,2020.0,26.0
4361,26.01,71.06,0.0,202.5,0.0,2020.0,26.0
4362,26.01,71.11,0.0,202.5,0.0,2020.0,26.0
4363,26.01,71.2,0.0,202.5,0.0,2020.0,26.0
4364,26.03,71.25,0.0,202.5,0.0,2020.0,26.0
4365,26.02,70.8,0.0,202.5,0.0,2020.0,26.0
4366,25.99,70.91,0.0,202.5,0.0,2020.0,25.0
4367,26.02,71.08,0.0,202.5,0.0,2020.0,26.0
4368,25.99,70.87,0.0,202.5,0.0,2020.0,25.0
4369,25.98,71.27,0.0,202.5,0.0,2020.0,25.0
4370,25.99,70.88,0.0,202.5,0.0,2020.0,25.0
4371,26.02,71.32,0.0,202.5,0.0,2020.0,26.0
4372,25.98,71.07,0.0,202.5,0.0,2020.0,25.0
4373,25.96,71.18,0.0,202.5,0.0,2020.0,25.0
4374,25.96,71.34,0.0,202.5,0.0,2020.0,25.0
4375,25.98,71.22,0.0,202.5,0.0,2020.0,25.0
4376,25.99,71.29,0.0,202.5,0.0,2020.0,25.0
4377,25.99,71.34,0.0,202.5,0.0,2020.0,25.0
4378,25.99,71.22,0.0,202.5,0.0,2020.0,25.0
4379,26.02,71.44,0.0,202.5,0.0,2020.0,26.0
4380,26.03,71.37,0.0,202.5,0.0,2020.0,26.0
4381,26.05,71.51,0.0,202.5,0.0,2020.0,26.0
4382,26.05,71.11,0.0,202.5,0.0,2020.0,26.0
4383,26.05,71.43,0.0,202.5,0.0,2020.0,26.0
4385,26.02,71.54,0.0,202.5,0.0,2020.0,26.0
4414,25.79,74.77,0.0,202.5,0.0,2020.0,25.0
4416,25.79,74.57,0.0,202.5,0.0,2020.0,25.0
4417,25.79,74.39,0.0,202.5,0.0,2020.0,25.0
4418,25.81,74.44,0.0,202.5,0.0,2020.0,25.0
4419,25.79,74.75,0.0,202.5,0.0,2020.0,25.0
4420,25.79,74.4,0.0,202.5,0.0,2020.0,25.0
4421,25.79,74.39,0.0,202.5,0.0,2020.0,25.0
4422,25.78,74.22,0.0,202.5,0.0,2020.0,25.0
4426,25.75,74.41,0.0,202.5,0.0,2020.0,25.0
4427,25.81,74.01,0.0,202.5,0.0,2020.0,25.0
4428,25.85,74.04,0.0,202.5,0.0,2020.0,25.0
4429,25.89,74.34,0.0,202.5,0.0,2020.0,25.0
4430,25.89,74.02,0.0,202.5,0.0,2020.0,25.0
4431,25.92,74.1,0.0,202.5,0.0,2020.0,25.0
4432,25.95,73.97,0.0,202.5,0.0,2020.0,25.0
4433,25.95,73.73,0.0,202.5,0.0,2020.0,25.0
4434,25.99,74.16,0.0,202.5,0.0,2020.0,25.0
4435,26.02,73.88,0.0,202.5,0.0,2020.0,26.0
4436,26.05,73.67,0.0,202.5,0.0,2020.0,26.0
4437,26.05,73.57,0.0,202.5,0.0,2020.0,26.0
4438,26.08,73.25,0.0,202.5,0.0,2020.0,26.0
4439,26.11,73.07,0.0,202.5,0.0,2020.0,26.0
4440,26.11,73.25,0.0,202.5,0.0,2020.0,26.0
4441,26.12,73.32,0.0,202.5,0.0,2020.0,26.0
4442,26.15,72.57,0.0,202.5,0.0,2020.0,26.0
4443,26.15,72.7,0.0,202.5,0.0,2020.0,26.0
4444,26.18,72.43,0.0,202.5,0.0,2020.0,26.0
4445,26.13,72.65,0.0,202.5,0.0,2020.0,26.0
4446,26.12,72.61,0.0,202.5,0.0,2020.0,26.0
4447,26.16,72.61,0.0,202.5,0.0,2020.0,26.0
4448,26.15,72.45,0.0,202.5,0.0,2020.0,26.0
4449,26.13,72.61,0.0,202.5,0.0,2020.0,26.0
4450,26.15,72.68,0.0,202.5,0.0,2020.0,26.0
4451,26.19,72.53,0.0,202.5,0.0,2020.0,26.0
4452,26.15,72.49,0.0,202.5,0.0,2020.0,26.0
4453,26.15,72.49,0.0,202.5,0.0,2020.0,26.0
4454,26.15,72.66,0.0,202.5,0.0,2020.0,26.0
4455,26.15,72.68,0.0,202.5,0.0,2020.0,26.0
4456,26.18,72.8,0.0,202.5,0.0,2020.0,26.0
4457,26.16,72.55,0.0,202.5,0.0,2020.0,26.0
4458,26.16,73.03,0.0,202.5,0.0,2020.0,26.0
4459,26.16,72.77,0.0,202.5,0.0,2020.0,26.0
4460,26.16,72.95,0.0,202.5,0.0,2020.0,26.0
4461,26.16,72.86,0.0,202.5,0.0,2020.0,26.0
4462,26.15,72.77,0.0,202.5,0.0,2020.0,26.0
4463,26.19,72.44,0.0,202.5,0.0,2020.0,26.0
4464,26.18,72.28,0.0,202.5,0.0,2020.0,26.0
4465,26.18,72.48,0.0,202.5,0.0,2020.0,26.0
4467,26.18,72.33,0.0,202.5,0.0,2020.0,26.0
4468,26.19,72.25,0.0,202.5,0.0,2020.0,26.0
4469,26.19,71.66,0.0,202.5,0.0,2020.0,26.0
4470,26.19,72.0,0.0,202.5,0.0,2020.0,26.0
4471,26.19,71.85,0.0,202.5,0.0,2020.0,26.0
4472,26.16,71.79,0.0,202.5,0.0,2020.0,26.0
4473,26.18,71.81,0.0,202.5,0.0,2020.0,26.0
4474,26.16,71.9,0.0,202.5,0.0,2020.0,26.0
4475,26.16,71.27,0.0,202.5,0.0,2020.0,26.0
4476,26.16,71.64,0.0,202.5,0.0,2020.0,26.0
4477,26.15,71.64,0.0,202.5,0.0,2020.0,26.0
4478,26.15,72.1,0.0,202.5,0.0,2020.0,26.0
4479,26.16,71.82,0.0,202.5,0.0,2020.0,26.0
4480,26.13,71.52,0.0,202.5,0.0,2020.0,26.0
4481,26.13,71.29,0.0,202.5,0.0,2020.0,26.0
4482,26.15,71.11,0.0,202.5,0.0,2020.0,26.0
4483,26.16,71.52,0.0,202.5,0.0,2020.0,26.0
4484,26.15,71.71,0.0,202.5,0.0,2020.0,26.0
4485,26.15,71.76,0.0,202.5,0.0,2020.0,26.0
4486,26.16,71.79,0.0,202.5,0.0,2020.0,26.0
4487,26.15,71.62,0.0,202.5,0.0,2020.0,26.0
4488,26.13,71.41,0.0,202.5,0.0,2020.0,26.0
4489,26.18,71.87,0.0,202.5,0.0,2020.0,26.0
4490,26.12,71.39,0.0,202.5,0.0,2020.0,26.0
4491,26.18,71.0,0.0,202.5,0.0,2020.0,26.0
4492,26.15,71.14,0.0,202.5,0.0,2020.0,26.0
4493,26.13,71.35,0.0,202.5,0.0,2020.0,26.0
4494,26.13,71.56,0.0,202.5,0.0,2020.0,26.0
4495,26.12,71.52,0.0,202.5,0.0,2020.0,26.0
4496,26.13,71.47,0.0,202.5,0.0,2020.0,26.0
4497,26.12,71.43,0.0,202.5,0.0,2020.0,26.0
4498,26.11,71.64,0.0,202.5,0.0,2020.0,26.0
4499,26.13,70.96,0.0,202.5,0.0,2020.0,26.0
4500,26.11,71.68,0.0,202.5,0.0,2020.0,26.0
4501,26.12,70.95,0.0,202.5,0.0,2020.0,26.0
4502,26.09,71.51,0.0,202.5,0.0,2020.0,26.0
4503,26.08,71.26,0.0,202.5,0.0,2020.0,26.0
4505,26.08,71.47,0.0,202.5,0.0,2020.0,26.0
4506,26.03,71.46,0.0,202.5,0.0,2020.0,26.0
4517,25.67,71.25,0.0,202.5,0.0,2020.0,25.0
4519,25.7,71.4,0.0,202.5,0.0,2020.0,25.0
4520,25.71,71.33,0.0,202.5,0.0,2020.0,25.0
4521,25.68,71.36,0.0,202.5,0.0,2020.0,25.0
4522,25.7,71.22,0.0,202.5,0.0,2020.0,25.0
4523,25.68,71.2,0.0,202.5,0.0,2020.0,25.0
4650,31.94,46.31,0.0,202.5,0.0,0.0,31.0
4651,31.92,46.58,0.0,202.5,0.0,0.0,31.0
4652,31.93,46.78,0.0,202.5,0.0,0.0,31.0
4653,31.93,47.04,0.0,202.5,0.0,0.0,31.0
4654,31.97,47.1,0.0,202.5,0.0,0.0,31.0
4655,31.98,47.08,0.0,202.5,0.0,0.0,31.0
4656,31.98,46.41,0.0,202.5,0.0,0.0,31.0
4657,32.02,46.94,0.0,202.5,0.0,0.0,32.0
4658,32.03,46.89,0.0,202.5,0.0,0.0,32.0
4659,32.03,46.86,0.0,202.5,0.0,0.0,32.0
4660,32.04,47.17,0.0,202.5,0.0,0.0,32.0
4661,32.04,47.37,0.0,202.5,0.0,0.0,32.0
4662,32.09,46.93,0.0,202.5,0.0,0.0,32.0
4663,32.1,47.05,0.0,202.5,0.0,0.0,32.0
4664,32.13,46.93,0.0,202.5,0.0,0.0,32.0
4665,32.13,46.67,0.0,202.5,0.0,0.0,32.0
4666,32.12,46.45,0.0,202.5,0.0,0.0,32.0
4667,32.13,46.52,0.0,202.5,0.0,0.0,32.0
4668,32.12,46.52,0.0,202.5,0.0,0.0,32.0
4669,32.12,46.99,0.0,202.5,0.0,0.0,32.0
4670,32.1,46.79,0.0,202.5,0.0,0.0,32.0
4671,32.1,46.24,0.0,202.5,0.0,0.0,32.0
4672,32.09,46.51,0.0,202.5,0.0,0.0,32.0
4673,32.03,46.85,0.0,202.5,0.0,0.0,32.0
4674,32.04,47.43,0.0,202.5,0.0,0.0,32.0
4675,32.04,47.3,0.0,202.5,0.0,0.0,32.0
4676,32.13,46.18,0.0,202.5,0.0,0.0,32.0
4677,32.19,46.6,0.0,202.5,0.0,0.0,32.0
4678,32.27,46.4,0.0,202.5,0.0,0.0,32.0
4679,32.28,46.58,0.0,202.5,0.0,0.0,32.0
4680,32.31,46.6,0.0,202.5,0.0,0.0,32.0
4681,32.31,46.54,0.0,202.5,0.0,0.0,32.0
4682,32.36,46.56,0.0,202.5,0.0,0.0,32.0
4683,32.36,46.45,0.0,202.5,0.0,0.0,32.0
4684,32.4,46.37,0.0,202.5,0.0,0.0,32.0
4685,32.37,46.12,0.0,202.5,0.0,0.0,32.0
4686,32.38,44.94,0.0,202.5,0.0,0.0,32.0
4687,32.37,45.49,0.0,202.5,0.0,0.0,32.0
4688,32.38,44.79,0.0,202.5,0.0,0.0,32.0
4689,32.36,44.52,0.0,202.5,0.0,0.0,32.0
4690,32.38,44.09,0.0,202.5,0.0,0.0,32.0
4691,32.38,44.36,0.0,202.5,0.0,0.0,32.0
4692,32.4,45.04,0.0,202.5,0.0,0.0,32.0
4693,32.38,44.9,0.0,202.5,0.0,0.0,32.0
4694,32.38,44.85,0.0,202.5,0.0,0.0,32.0
4695,32.37,43.64,0.0,202.5,0.0,0.0,32.0
4696,32.37,44.26,0.0,202.5,0.0,0.0,32.0
4697,32.36,43.78,0.0,202.5,0.0,0.0,32.0
4698,32.37,43.51,0.0,202.5,0.0,0.0,32.0
4699,32.31,43.37,0.0,202.5,0.0,0.0,32.0
4700,32.33,43.86,0.0,202.5,0.0,0.0,32.0
4701,32.33,43.7,0.0,202.5,0.0,0.0,32.0
4702,32.33,43.04,0.0,202.5,0.0,0.0,32.0
4703,32.36,42.91,0.0,202.5,0.0,0.0,32.0
4704,32.34,42.89,0.0,202.5,0.0,0.0,32.0
4705,32.31,43.43,0.0,202.5,0.0,0.0,32.0
4706,32.33,43.76,0.0,202.5,0.0,0.0,32.0
4707,32.36,43.62,0.0,202.5,0.0,0.0,32.0
4708,32.38,42.71,0.0,202.5,0.0,0.0,32.0
4709,32.36,42.69,0.0,202.5,0.0,0.0,32.0
4710,32.38,42.95,0.0,202.5,0.0,0.0,32.0
4711,32.37,42.87,0.0,202.5,0.0,0.0,32.0
4712,32.36,42.57,0.0,202.5,0.0,0.0,32.0
4713,32.38,42.28,0.0,202.5,0.0,0.0,32.0
4714,32.37,42.61,0.0,202.5,0.0,0.0,32.0
4715,32.37,43.02,0.0,202.5,0.0,0.0,32.0
4716,32.38,42.39,0.0,202.5,0.0,0.0,32.0
4717,32.41,41.96,0.0,202.5,0.0,0.0,32.0
4718,32.37,41.91,0.0,202.5,0.0,0.0,32.0
4719,32.38,42.25,0.0,202.5,0.0,0.0,32.0
4720,32.37,41.98,0.0,202.5,0.0,0.0,32.0
4721,32.34,41.65,0.0,202.5,0.0,0.0,32.0
4722,32.36,41.77,0.0,202.5,0.0,0.0,32.0
4723,32.36,41.58,0.0,202.5,0.0,0.0,32.0
4724,32.4,42.07,0.0,202.5,0.0,0.0,32.0
4725,32.43,42.35,0.0,202.5,0.0,0.0,32.0
4726,32.44,42.83,0.0,202.5,0.0,0.0,32.0
4727,32.44,42.5,0.0,202.5,0.0,0.0,32.0
4728,32.48,42.87,0.0,202.5,0.0,0.0,32.0
4729,32.53,42.87,0.0,202.5,0.0,0.0,32.0
4730,32.5,43.03,0.0,202.5,0.0,0.0,32.0
4731,32.55,42.88,0.0,202.5,0.0,0.0,32.0
4732,32.58,42.84,0.0,202.5,0.0,0.0,32.0
4733,32.57,42.85,0.0,202.5,0.0,0.0,32.0
4734,32.57,42.43,0.0,202.5,0.0,0.0,32.0
4735,32.55,42.99,0.0,202.5,0.0,0.0,32.0
4736,32.58,42.65,0.0,202.5,0.0,0.0,32.0
4737,32.6,42.43,0.0,202.5,0.0,0.0,32.0
4738,32.58,42.29,0.0,202.5,0.0,0.0,32.0
4739,32.6,42.45,0.0,202.5,0.0,0.0,32.0
4740,32.63,42.38,0.0,202.5,0.0,0.0,32.0
4741,32.67,42.84,0.0,202.5,0.0,0.0,32.0
4742,32.65,42.64,0.0,202.5,0.0,0.0,32.0
4743,32.68,42.52,0.0,202.5,0.0,0.0,32.0
4744,32.7,42.44,0.0,202.5,0.0,0.0,32.0
4745,32.68,42.48,0.0,202.5,0.0,0.0,32.0
4746,32.71,42.61,0.0,202.5,0.0,0.0,32.0
4747,32.71,42.71,0.0,202.5,0.0,0.0,32.0
4748,32.77,42.27,0.0,202.5,0.0,0.0,32.0
4749,32.79,42.3,0.0,202.5,0.0,0.0,32.0
4750,32.79,41.95,0.0,202.5,0.0,0.0,32.0
4751,32.79,41.45,0.0,202.5,0.0,0.0,32.0
4752,32.81,42.12,0.0,202.5,0.0,0.0,32.0
4753,32.81,41.93,0.0,202.5,0.0,0.0,32.0
4754,32.84,42.32,0.0,202.5,0.0,0.0,32.0
4755,32.85,42.47,0.0,202.5,0.0,0.0,32.0
4756,32.87,42.27,0.0,202.5,0.0,0.0,32.0
4760,32.89,41.83,0.0,202.5,0.0,0.0,32.0
4761,32.97,42.41,0.0,202.5,0.0,0.0,32.0
4762,32.94,41.54,0.0,202.5,0.0,0.0,32.0
4763,32.98,41.84,0.0,202.5,0.0,0.0,32.0
4764,32.97,40.81,0.0,202.5,0.0,0.0,32.0
4766,32.98,41.29,0.0,202.5,0.0,0.0,32.0
4767,33.11,41.94,0.0,202.5,0.0,0.0,33.0
4768,33.11,41.38,0.0,202.5,0.0,0.0,33.0
4769,33.15,41.58,0.0,202.5,0.0,0.0,33.0
4770,33.17,42.44,0.0,202.5,0.0,0.0,33.0
4771,33.17,42.17,0.0,202.5,0.0,0.0,33.0
4772,33.21,42.51,0.0,202.5,0.0,0.0,33.0
4773,33.21,42.3,0.0,202.5,0.0,0.0,33.0
4774,33.25,42.07,0.0,202.5,0.0,0.0,33.0
4775,33.28,41.25,0.0,202.5,0.0,0.0,33.0
4776,33.26,41.87,0.0,202.5,0.0,0.0,33.0
4777,33.26,41.97,0.0,202.5,0.0,0.0,33.0
4779,33.35,42.64,0.0,202.5,0.0,0.0,33.0
4780,33.35,42.41,0.0,202.5,0.0,0.0,33.0
4781,33.36,41.54,0.0,202.5,0.0,0.0,33.0
4782,33.36,42.39,0.0,202.5,0.0,0.0,33.0
4783,33.38,42.82,0.0,202.5,0.0,0.0,33.0
4784,33.36,42.13,0.0,202.5,0.0,0.0,33.0
4785,33.36,42.43,0.0,202.5,0.0,0.0,33.0
4786,33.36,42.68,0.0,202.5,0.0,0.0,33.0
4787,33.36,41.76,0.0,202.5,0.0,0.0,33.0
4788,33.32,43.0,0.0,202.5,0.0,0.0,33.0
4789,33.29,42.06,0.0,202.5,0.0,0.0,33.0
4790,33.26,43.42,0.0,202.5,0.0,0.0,33.0
4791,33.32,43.03,0.0,202.5,0.0,0.0,33.0
4792,33.33,42.19,0.0,202.5,0.0,0.0,33.0
4793,33.32,43.04,0.0,202.5,0.0,0.0,33.0
4794,33.35,42.45,0.0,202.5,0.0,0.0,33.0
4795,33.3,42.96,0.0,202.5,0.0,0.0,33.0
4796,33.3,42.21,0.0,202.5,0.0,0.0,33.0
4797,33.29,42.66,0.0,202.5,0.0,0.0,33.0
4798,33.3,42.83,0.0,202.5,0.0,0.0,33.0
4799,33.32,42.08,0.0,202.5,0.0,0.0,33.0
4800,33.26,42.38,0.0,202.5,0.0,0.0,33.0
4801,33.32,42.58,0.0,202.5,0.0,0.0,33.0
4802,33.32,43.0,0.0,202.5,0.0,0.0,33.0
4803,33.32,43.0,0.0,202.5,0.0,0.0,33.0
4804,33.35,43.0,0.0,202.5,0.0,0.0,33.0
4805,33.35,43.0,0.0,202.5,0.0,0.0,33.0
4806,33.38,43.0,0.0,202.5,0.0,0.0,33.0
4807,33.41,43.0,0.0,202.5,0.0,0.0,33.0
4808,33.45,44.0,0.0,202.5,0.0,0.0,33.0
4809,33.43,44.0,0.0,202.5,0.0,0.0,33.0
4810,33.48,43.0,0.0,202.5,0.0,0.0,33.0
4811,33.46,43.0,0.0,202.5,0.0,0.0,33.0
4812,33.43,43.0,0.0,202.5,0.0,0.0,33.0
4813,33.43,44.0,0.0,202.5,0.0,0.0,33.0
4814,33.42,44.0,0.0,202.5,0.0,0.0,33.0
4815,33.46,44.0,0.0,202.5,0.0,0.0,33.0
4816,33.46,44.0,0.0,202.5,0.0,0.0,33.0
4817,33.5,44.0,0.0,202.5,0.0,0.0,33.0
4818,33.53,44.0,0.0,202.5,0.0,0.0,33.0
4819,33.58,44.0,0.0,202.5,0.0,0.0,33.0
4820,33.6,44.0,0.0,202.5,0.0,0.0,33.0
4821,33.63,44.0,0.0,202.5,0.0,0.0,33.0
4822,33.68,44.0,0.0,202.5,0.0,0.0,33.0
4823,33.7,43.0,0.0,202.5,0.0,0.0,33.0
4824,33.73,43.0,0.0,202.5,0.0,0.0,33.0
4825,33.73,42.0,0.0,202.5,0.0,0.0,33.0
4826,33.73,43.0,0.0,202.5,0.0,0.0,33.0
4827,33.72,43.0,0.0,202.5,0.0,0.0,33.0
4828,33.72,43.0,0.0,202.5,0.0,0.0,33.0
4829,33.74,43.0,0.0,202.5,0.0,0.0,33.0
4830,33.76,43.0,0.0,202.5,0.0,0.0,33.0
4831,33.77,43.0,0.0,202.5,0.0,0.0,33.0
4832,33.83,43.0,0.0,202.5,0.0,0.0,33.0
4833,33.85,43.0,0.0,202.5,0.0,0.0,33.0
4834,33.86,42.0,0.0,202.5,0.0,0.0,33.0
4835,33.86,43.0,0.0,202.5,0.0,0.0,33.0
4836,33.81,43.0,0.0,202.5,0.0,0.0,33.0
4837,33.83,43.0,0.0,202.5,0.0,0.0,33.0
4838,33.85,43.0,0.0,202.5,0.0,0.0,33.0
4839,33.85,43.0,0.0,202.5,0.0,0.0,33.0
4840,33.83,42.0,0.0,202.5,0.0,0.0,33.0
4841,33.8,43.0,0.0,202.5,0.0,0.0,33.0
4842,33.81,42.0,0.0,202.5,0.0,0.0,33.0
4843,33.85,42.0,0.0,202.5,0.0,0.0,33.0
4844,33.8,42.0,0.0,202.5,0.0,0.0,33.0
4845,33.8,42.0,0.0,202.5,0.0,0.0,33.0
4846,33.79,43.0,0.0,202.5,0.0,0.0,33.0
4847,33.81,43.0,0.0,202.5,0.0,0.0,33.0
4848,33.85,42.0,0.0,202.5,0.0,0.0,33.0
4849,33.85,42.0,0.0,202.5,0.0,0.0,33.0
